latitude,longitude,room_type,bathrooms,bedrooms,beds,price,property_type,accommodates
37.77856833,-122.3915306,Entire home/apt,1.0,1.0,1.0,529.0,Entire rental unit,2
37.80734,-122.41466,Entire home/apt,1.0,1.0,1.0,368.0,Entire rental unit,2
37.78783166,-122.4092406,Entire home/apt,1.0,1.0,1.0,310.0,Entire rental unit,2
37.78790605,-122.4107467,Entire home/apt,1.0,1.0,1.0,214.0,Entire rental unit,2
37.78764,-122.41235,Entire home/apt,1.0,1.0,1.0,190.0,Entire rental unit,2
37.78422711,-122.399246,Entire home/apt,1.0,1.0,1.0,748.0,Entire rental unit,2
37.70982,-122.40633,Private room,0.5,1.0,2.0,81.0,Private room in home,4
37.78146,-122.47935,Entire home/apt,2.0,3.0,3.0,394.0,Entire rental unit,8
37.71021,-122.40487,Private room,0.5,1.0,1.0,71.0,Private room in home,2
37.77471166,-122.4461439,Entire home/apt,2.0,4.0,4.0,266.0,Entire rental unit,9
37.771115,-122.4320354,Entire home/apt,2.5,3.0,4.0,439.0,Entire home,6
37.78733,-122.39025,Entire home/apt,2.0,2.0,3.0,227.0,Entire rental unit,5
37.76465,-122.45862,Entire home/apt,1.5,2.0,2.0,553.0,Entire rental unit,4
37.77592246,-122.4190474,Private room,1.0,1.0,1.0,61.0,Room in hotel,2
37.72987834,-122.4131867,Entire home/apt,2.0,2.0,3.0,207.0,Entire home,2
37.75719,-122.40047,Entire home/apt,2.0,2.0,2.0,334.0,Entire home,4
37.7859744,-122.4162999,Entire home/apt,1.0,0.0,1.0,106.0,Entire condo,2
37.7990074,-122.4403967,Private room,1.0,1.0,2.0,158.0,Room in hotel,4
37.71134443,-122.404488,Private room,1.0,1.0,1.0,60.0,Private room in home,2
37.77539,-122.41233,Entire home/apt,4.0,4.0,4.0,946.0,Entire home,10
37.73616,-122.39013,Private room,2.0,1.0,1.0,67.0,Private room in home,2
37.79415325,-122.4131434,Entire home/apt,1.0,0.0,1.0,80.0,Entire rental unit,2
37.76337,-122.50549,Entire home/apt,1.0,2.0,3.0,102.0,Entire guest suite,4
37.75779217,-122.410984,Entire home/apt,1.0,3.0,4.0,461.0,Entire guest suite,6
37.7505884,-122.4904392,Entire home/apt,1.0,1.0,2.0,196.0,Entire guest suite,3
37.80472295,-122.4214525,Entire home/apt,2.0,3.0,0.0,251.0,Entire rental unit,6
37.77556824,-122.4129959,Entire home/apt,1.0,1.0,2.0,149.0,Entire condo,3
37.80407,-122.40901,Private room,1.0,2.0,2.0,350.0,Private room in rental unit,5
37.75852,-122.50988,Entire home/apt,1.0,1.0,1.0,94.0,Entire guesthouse,2
37.71992013,-122.4712464,Entire home/apt,2.0,3.0,3.0,276.0,Entire home,4
37.7778351,-122.4086985,Private room,2.0,1.0,0.0,46.0,Private room in rental unit,2
37.77917939,-122.4349273,Entire home/apt,1.0,3.0,3.0,494.0,Entire rental unit,5
37.74812627,-122.4242934,Entire home/apt,1.0,1.0,1.0,155.0,Entire guest suite,2
37.76120549,-122.4459662,Entire home/apt,1.0,1.0,1.0,195.0,Entire home,2
37.80117315,-122.4219343,Entire home/apt,1.0,2.0,3.0,216.0,Entire condo,4
37.77267717,-122.4486439,Entire home/apt,1.0,2.0,2.0,203.0,Entire rental unit,4
37.763,-122.42379,Entire home/apt,1.5,4.0,5.0,349.0,Entire condo,8
37.7611051,-122.4026142,Entire home/apt,1.0,1.0,1.0,139.0,Entire rental unit,2
37.80572425,-122.4367293,Entire home/apt,1.0,1.0,2.0,286.0,Entire rental unit,4
37.7743013,-122.4373524,Private room,1.5,2.0,0.0,200.0,Private room in home,3
37.72585,-122.44167,Entire home/apt,1.0,2.0,2.0,171.0,Entire guesthouse,4
37.8011,-122.43895,Entire home/apt,1.0,1.0,1.0,108.0,Entire guesthouse,2
37.80001,-122.42243,Entire home/apt,1.0,1.0,1.0,138.0,Entire condo,2
37.76327,-122.4262,Entire home/apt,1.5,2.0,3.0,320.0,Entire rental unit,4
37.74705299,-122.4295336,Entire home/apt,2.0,2.0,2.0,360.0,Entire home,4
37.77832957,-122.5093311,Entire home/apt,1.0,2.0,2.0,256.0,Entire home,4
37.7551407,-122.3990095,Entire home/apt,2.0,2.0,0.0,223.0,Entire condo,4
37.77359,-122.439,Entire home/apt,1.0,2.0,3.0,249.0,Entire rental unit,4
37.74153,-122.47906,Entire home/apt,2.0,2.0,4.0,324.0,Entire home,7
37.78524,-122.39687,Private room,1.0,1.0,1.0,119.0,Private room in condo,1
37.75916,-122.47749,Private room,1.0,1.0,1.0,50.0,Private room in home,2
37.75073,-122.43416,Entire home/apt,2.0,2.0,3.0,418.0,Entire rental unit,4
37.74622,-122.49275,Entire home/apt,2.0,3.0,4.0,641.0,Entire home,8
37.77745,-122.40767,Private room,2.0,1.0,0.0,46.0,Private room in rental unit,2
37.77525629,-122.4003667,Entire home/apt,1.0,2.0,2.0,161.0,Entire rental unit,4
37.7578284,-122.3938961,Entire home/apt,1.5,1.0,1.0,115.0,Entire rental unit,2
37.77232704,-122.4251933,Entire home/apt,5.0,4.0,0.0,560.0,Entire home,4
37.77551052,-122.455572,Entire home/apt,1.0,2.0,4.0,328.0,Entire rental unit,5
37.77792,-122.40545,Entire home/apt,1.5,1.0,1.0,140.0,Entire rental unit,3
37.71447873,-122.4082133,Entire home/apt,1.0,1.0,0.0,93.0,Entire home,2
37.71252,-122.40809,Entire home/apt,1.0,2.0,2.0,144.0,Entire home,4
37.72987092,-122.4293665,Entire home/apt,1.0,1.0,1.0,65.0,Entire guest suite,3
37.795041,-122.4306881,Entire home/apt,1.5,1.0,1.0,612.0,Entire rental unit,2
37.77560783,-122.4573458,Entire home/apt,1.0,3.0,4.0,328.0,Entire rental unit,5
37.74432371,-122.4320549,Entire home/apt,3.0,3.0,4.0,402.0,Entire home,6
37.79497,-122.40081,Private room,1.0,1.0,1.0,200.0,Room in hotel,2
37.79497,-122.40081,Private room,1.0,1.0,1.0,215.0,Room in hotel,2
37.78180319,-122.474677,Entire home/apt,1.0,2.0,3.0,264.0,Entire rental unit,6
37.78016756,-122.4128508,Entire home/apt,2.0,2.0,0.0,224.0,Entire rental unit,4
37.76285,-122.39454,Entire home/apt,2.5,2.0,2.0,495.0,Entire home,4
37.74184,-122.41943,Entire home/apt,1.0,2.0,2.0,117.0,Entire home,3
37.76246273,-122.448303,Private room,2.0,1.0,3.0,80.0,Private room in home,1
37.7912563,-122.4088333,Private room,1.0,1.0,2.0,200.0,Room in boutique hotel,2
37.7895556,-122.4122964,Entire home/apt,1.0,2.0,2.0,433.0,Entire condo,4
37.74475,-122.40928,Entire home/apt,1.0,1.0,2.0,165.0,Entire home,3
37.74051052,-122.4151598,Entire home/apt,2.0,3.0,4.0,428.0,Entire home,6
37.79493,-122.43606,Entire home/apt,1.0,1.0,1.0,210.0,Entire rental unit,2
37.78604159,-122.4168059,Private room,1.0,1.0,2.0,40.0,Private room in rental unit,3
37.74846,-122.48869,Private room,1.0,1.0,1.0,72.0,Private room in home,2
37.71899,-122.4451,Entire home/apt,1.0,0.0,1.0,85.0,Entire rental unit,2
37.71918743,-122.4450291,Entire home/apt,1.0,0.0,1.0,95.0,Entire rental unit,2
37.71729433,-122.4503253,Entire home/apt,2.0,3.0,3.0,238.0,Entire home,6
37.75806714,-122.4113612,Private room,1.0,1.0,1.0,125.0,Private room in home,2
37.79096,-122.41003,Private room,1.0,1.0,1.0,174.0,Room in hotel,2
37.77657,-122.41931,Private room,2.0,1.0,1.0,46.0,Room in hotel,2
37.78933399,-122.4232283,Private room,1.5,1.0,0.0,92.0,Private room in home,2
37.71802,-122.39124,Private room,1.0,1.0,1.0,58.0,Private room in rental unit,2
37.80373541,-122.4043105,Entire home/apt,2.0,2.0,2.0,286.0,Entire rental unit,4
37.77023,-122.44985,Entire home/apt,3.0,7.0,6.0,595.0,Entire rental unit,14
37.7531826,-122.4426827,Entire home/apt,1.0,1.0,2.0,175.0,Entire home,4
37.7742931,-122.3912079,Entire home/apt,1.0,1.0,1.0,390.0,Entire rental unit,3
37.78744,-122.42095,Private room,1.0,1.0,1.0,127.0,Room in hotel,2
37.72324516,-122.4397839,Entire home/apt,1.0,1.0,1.0,90.0,Entire home,2
37.76899,-122.4341,Entire home/apt,1.5,2.0,2.0,275.0,Entire home,4
37.75818231,-122.4319357,Entire home/apt,1.5,1.0,2.0,359.0,Entire rental unit,4
37.77716,-122.4089,Private room,1.0,1.0,1.0,128.0,Room in hotel,2
37.77716,-122.4089,Private room,1.0,1.0,2.0,166.0,Room in hotel,4
37.78744087,-122.4221387,Private room,1.0,1.0,1.0,236.0,Room in hotel,2
37.78938,-122.40506,Private room,1.0,1.0,1.0,106.0,Room in hotel,1
37.7892,-122.40673,Private room,1.0,1.0,1.0,118.0,Room in hotel,2
37.78927,-122.40666,Private room,1.0,1.0,1.0,103.0,Room in hotel,1
37.71475,-122.43975,Private room,1.0,1.0,2.0,95.0,Private room in home,5
37.77265009,-122.4042486,Entire home/apt,1.0,1.0,1.0,780.0,Entire rental unit,4
37.74199,-122.47384,Entire home/apt,1.0,1.0,2.0,184.0,Entire rental unit,4
37.7771596,-122.4088976,Private room,1.0,1.0,2.0,145.0,Room in hotel,4
37.769092,-122.4436069,Entire home/apt,1.0,0.0,1.0,110.0,Entire rental unit,2
37.79058706,-122.4045853,Entire home/apt,1.0,1.0,1.0,499.0,Entire rental unit,2
37.7306498,-122.3862923,Private room,1.0,1.0,2.0,78.0,Private room in home,5
37.7771791,-122.4076208,Private room,2.0,1.0,1.0,46.0,Private room in rental unit,2
37.76403,-122.4327,Private room,2.0,1.0,1.0,87.0,Private room,2
37.7676856,-122.4378876,Entire home/apt,1.0,2.0,2.0,500.0,Entire home,4
37.77721529,-122.4253565,Entire home/apt,1.0,1.0,1.0,150.0,Entire rental unit,2
37.77302298,-122.444842,Entire home/apt,2.0,4.0,4.0,595.0,Entire rental unit,8
37.73673696,-122.4407659,Entire home/apt,1.5,1.0,2.0,150.0,Entire rental unit,3
37.75908444,-122.4847681,Entire home/apt,2.0,2.0,5.0,219.0,Entire home,8
37.72416,-122.40415,Entire home/apt,1.0,1.0,2.0,118.0,Entire guest suite,2
37.7129308,-122.4667123,Private room,1.0,1.0,1.0,48.0,Private room in home,1
37.80093685,-122.4258612,Private room,1.0,1.0,1.0,167.0,Private room in hostel,2
37.731526,-122.4440879,Private room,1.0,1.0,2.0,103.0,Private room in rental unit,2
37.78425,-122.40735,Private room,1.0,1.0,1.0,141.0,Room in hotel,2
37.78339,-122.408,Private room,1.0,1.0,1.0,153.0,Room in hotel,2
37.78361758,-122.4076731,Private room,1.0,1.0,2.0,188.0,Room in hotel,4
37.78476707,-122.4072554,Private room,1.0,1.0,1.0,134.0,Room in hotel,2
37.7771596,-122.4088976,Private room,1.0,1.0,1.0,119.0,Room in hotel,2
37.78728003,-122.4092575,Entire home/apt,1.0,0.0,2.0,299.0,Entire rental unit,4
37.77453808,-122.4469706,Entire home/apt,1.0,2.0,2.0,266.0,Entire rental unit,4
37.71757784,-122.3895684,Private room,1.0,1.0,1.0,61.0,Private room in rental unit,2
37.7944577,-122.4183985,Entire home/apt,1.0,1.0,1.0,139.0,Entire rental unit,2
37.72942448,-122.4287033,Entire home/apt,1.0,1.0,1.0,90.0,Entire home,2
37.776701,-122.4192044,Entire home/apt,1.0,1.0,1.0,317.0,Entire rental unit,2
37.78452885,-122.4071036,Entire home/apt,1.0,1.0,1.0,298.0,Entire rental unit,2
37.75556683,-122.4794909,Entire home/apt,1.0,2.0,3.0,376.0,Entire condo,4
37.7149453,-122.435884,Private room,1.0,1.0,1.0,63.0,Private room in home,2
37.76115,-122.41113,Private room,1.0,1.0,1.0,300.0,Private room in home,2
37.71485651,-122.4390838,Private room,1.0,1.0,1.0,58.0,Private room in home,2
37.77514567,-122.4393358,Entire home/apt,3.0,3.0,3.0,605.0,Entire home,6
37.731412,-122.4406024,Entire home/apt,1.0,1.0,1.0,113.0,Entire guest suite,2
37.77548,-122.41925,Private room,2.0,1.0,1.0,46.0,Room in hotel,2
37.7612295,-122.444876,Entire home/apt,1.0,1.0,1.0,215.0,Entire home,2
37.80094957,-122.4258934,Shared room,1.0,0.0,0.0,56.0,Shared room in hostel,1
37.8009199,-122.4258129,Private room,1.0,1.0,1.0,173.0,Private room in hostel,2
37.8009199,-122.4258129,Private room,1.0,1.0,1.0,173.0,Room in hotel,2
37.7872972,-122.4298998,Entire home/apt,2.5,3.0,3.0,650.0,Entire home,6
37.77746253,-122.417872,Private room,2.0,1.0,1.0,46.0,Room in hotel,2
37.76802071,-122.4428279,Entire home/apt,1.0,0.0,1.0,132.0,Entire rental unit,2
37.7709,-122.45113,Entire home/apt,1.0,1.0,1.0,187.0,Entire rental unit,2
37.77849704,-122.4501706,Entire home/apt,2.0,4.0,5.0,479.0,Entire home,8
37.7624537,-122.4433869,Entire home/apt,2.0,3.0,3.0,495.0,Entire home,6
37.77349,-122.41111,Private room,2.0,1.0,2.0,44.0,Private room in rental unit,2
37.80403678,-122.4306368,Entire home/apt,1.0,1.0,1.0,191.0,Entire rental unit,2
37.7802079,-122.4596827,Private room,1.0,1.0,2.0,106.0,Private room in home,4
37.7802079,-122.4596827,Private room,1.0,1.0,1.0,96.0,Private room in home,2
37.7487977,-122.4379514,Entire home/apt,0.0,1.0,1.0,438.0,Entire rental unit,2
37.7723078,-122.5081014,Entire home/apt,1.0,1.0,2.0,90.0,Entire rental unit,2
37.76706697,-122.4224262,Entire home/apt,1.0,1.0,1.0,192.0,Entire rental unit,3
37.77730363,-122.4172237,Private room,4.0,1.0,1.0,51.0,Room in hotel,2
37.78256,-122.39963,Entire home/apt,1.0,1.0,2.0,221.0,Entire rental unit,4
37.80244098,-122.4143947,Entire home/apt,1.0,1.0,1.0,200.0,Entire rental unit,3
37.77028,-122.4025,Entire home/apt,1.0,1.0,1.0,250.0,Entire rental unit,3
37.79027518,-122.4435085,Entire home/apt,1.0,1.0,1.0,450.0,Entire rental unit,2
37.75356,-122.50363,Entire home/apt,1.0,2.0,2.0,190.0,Entire home,3
37.78038875,-122.4851189,Entire home/apt,1.0,2.0,2.0,112.0,Entire rental unit,4
37.77895,-122.48498,Private room,1.0,1.0,1.0,46.0,Private room in rental unit,2
37.77898728,-122.4868291,Private room,1.0,1.0,1.0,53.0,Private room in rental unit,2
37.77994,-122.48524,Private room,1.0,1.0,1.0,51.0,Private room in rental unit,2
37.78972589,-122.428063,Private room,1.0,1.0,1.0,80.0,Private room in rental unit,1
37.7852234,-122.4354438,Entire home/apt,1.0,1.0,1.0,180.0,Entire rental unit,3
37.78949408,-122.4136523,Entire home/apt,1.0,1.0,2.0,263.0,Entire home,4
37.7901053,-122.4147507,Entire home/apt,1.0,0.0,1.0,163.0,Entire condo,2
37.75327896,-122.4774211,Entire home/apt,1.0,1.0,2.0,77.0,Entire home,3
37.75744003,-122.437565,Entire home/apt,2.0,2.0,2.0,457.0,Entire home,4
37.7487,-122.4152,Private room,1.0,1.0,1.0,71.0,Private room in condo,1
37.72231,-122.46255,Entire home/apt,1.0,2.0,2.0,93.0,Entire home,4
37.776701,-122.4192044,Entire home/apt,1.0,1.0,1.0,319.0,Entire rental unit,2
37.776701,-122.4192044,Entire home/apt,1.0,1.0,1.0,346.0,Entire rental unit,2
37.8029958,-122.4127359,Entire home/apt,2.0,3.0,2.0,324.0,Entire rental unit,6
37.78484194,-122.4451872,Entire home/apt,2.0,3.0,5.0,375.0,Entire rental unit,6
37.776701,-122.4192044,Entire home/apt,1.0,1.0,1.0,296.0,Entire rental unit,2
37.79106837,-122.4054614,Private room,1.0,1.0,1.0,135.0,Room in hotel,2
37.78944298,-122.4060179,Private room,1.0,2.0,2.0,143.0,Room in hotel,3
37.78933636,-122.4046756,Private room,1.0,1.0,1.0,99.0,Room in hotel,2
37.721,-122.42939,Entire home/apt,1.0,2.0,2.0,148.0,Entire home,4
37.75225,-122.47794,Private room,1.5,1.0,1.0,53.0,Private room in home,2
37.75181903,-122.4772868,Private room,1.5,1.0,1.0,52.0,Private room in home,2
37.75355,-122.40884,Entire home/apt,3.0,3.0,4.0,346.0,Entire rental unit,8
37.7861631,-122.4284746,Private room,1.0,1.0,1.0,47.0,Private room in loft,1
37.7861631,-122.4284746,Entire home/apt,1.0,1.0,1.0,50.0,Entire rental unit,1
37.71335169,-122.435903,Private room,1.5,1.0,1.0,67.0,Private room in home,1
37.71241865,-122.4357501,Private room,1.5,1.0,1.0,67.0,Private room in home,1
37.71181314,-122.4375682,Private room,1.5,1.0,1.0,55.0,Private room in home,1
37.71469,-122.44124,Private room,1.0,1.0,2.0,69.0,Private room in home,3
37.79739048,-122.4447364,Private room,1.0,1.0,1.0,133.0,Room in hotel,2
37.79970021,-122.4436889,Private room,1.0,1.0,2.0,141.0,Room in hotel,4
37.71316346,-122.4379513,Private room,1.5,1.0,1.0,44.0,Private room in home,1
37.78796408,-122.4249097,Entire home/apt,1.0,1.0,1.0,144.0,Entire rental unit,2
37.71360106,-122.4376858,Entire home/apt,1.5,4.0,4.0,174.0,Entire home,8
37.79268975,-122.4094252,Private room,1.0,1.0,1.0,151.0,Room in hotel,2
37.8057853,-122.4375702,Entire home/apt,2.0,2.0,2.0,547.0,Entire condo,5
37.75188,-122.42416,Entire home/apt,1.0,2.0,2.0,290.0,Entire rental unit,5
37.7852,-122.41267,Private room,1.0,1.0,2.0,74.0,Room in hotel,3
37.7664,-122.41827,Private room,1.5,1.0,1.0,64.0,Private room in home,1
37.75022374,-122.4727083,Entire home/apt,1.0,2.0,2.0,373.0,Entire guest suite,4
37.79015338,-122.4097829,Private room,1.0,1.0,2.0,200.0,Room in boutique hotel,2
37.77797594,-122.4453779,Entire home/apt,2.0,2.0,2.0,700.0,Entire home,4
37.73043668,-122.4013264,Entire home/apt,1.0,2.0,4.0,127.0,Entire home,5
37.75546,-122.41856,Entire home/apt,1.0,2.0,2.0,219.0,Entire guest suite,4
37.74168,-122.47849,Entire home/apt,1.0,2.0,2.0,116.0,Entire home,4
37.7914648,-122.4110011,Entire home/apt,1.0,2.0,2.0,339.0,Entire condo,4
37.78707,-122.38844,Private room,1.0,1.0,1.0,114.0,Private room in rental unit,2
37.7611051,-122.4026142,Entire home/apt,1.0,2.0,2.0,161.0,Entire rental unit,4
37.78455752,-122.4159466,Entire home/apt,1.0,0.0,1.0,87.0,Entire condo,2
37.79258,-122.41016,Private room,1.0,1.0,1.0,314.0,Private room in condo,2
37.7518461,-122.4405235,Entire home/apt,1.0,2.0,2.0,290.0,Entire rental unit,4
37.7978841,-122.4242288,Entire home/apt,1.0,1.0,1.0,95.0,Entire rental unit,1
37.76663891,-122.422161,Entire home/apt,2.0,2.0,2.0,360.0,Entire rental unit,8
37.80547,-122.41684,Entire home/apt,1.0,0.0,1.0,569.0,Entire rental unit,4
37.80547,-122.41684,Entire home/apt,1.0,0.0,1.0,569.0,Entire rental unit,4
37.80547,-122.41684,Entire home/apt,1.0,0.0,1.0,569.0,Entire rental unit,4
37.80547,-122.41684,Entire home/apt,1.0,0.0,1.0,569.0,Entire rental unit,4
37.75561916,-122.5067028,Entire home/apt,1.5,3.0,5.0,351.0,Entire home,6
37.78694443,-122.4107308,Entire home/apt,1.0,0.0,2.0,223.0,Entire rental unit,2
37.77682,-122.40753,Entire home/apt,2.0,2.0,3.0,280.0,Entire rental unit,8
37.77493601,-122.4084431,Entire home/apt,1.0,2.0,2.0,244.0,Entire rental unit,4
37.7600837,-122.4198861,Entire home/apt,1.0,1.0,1.0,140.0,Entire condo,2
37.7866925,-122.445395,Entire home/apt,1.0,0.0,1.0,131.0,Entire rental unit,2
37.78206,-122.40869,Entire home/apt,1.0,0.0,3.0,120.0,Entire rental unit,4
37.8056186,-122.4120755,Entire home/apt,1.0,3.0,4.0,408.0,Entire rental unit,6
37.74476,-122.42445,Entire home/apt,1.0,1.0,2.0,181.0,Entire rental unit,4
37.72791,-122.43527,Private room,3.0,3.0,3.0,428.0,Private room in home,4
37.7362212,-122.388516,Entire home/apt,1.0,1.0,1.0,113.0,Entire home,2
37.74672864,-122.4235232,Entire home/apt,1.0,1.0,1.0,286.0,Entire townhouse,3
37.75225746,-122.4266008,Entire home/apt,1.0,2.0,2.0,308.0,Entire rental unit,3
37.79745,-122.41221,Entire home/apt,1.5,2.0,2.0,449.0,Entire rental unit,4
37.784,-122.47453,Private room,1.0,1.0,1.0,120.0,Private room in home,2
37.78620297,-122.4729474,Private room,2.5,1.0,1.0,104.0,Private room in home,2
37.7840799,-122.4745154,Entire home/apt,1.0,1.0,1.0,104.0,Entire home,2
37.78605,-122.47323,Private room,2.5,1.0,1.0,135.0,Private room in home,2
37.78554,-122.4724,Private room,2.5,1.0,1.0,82.0,Private room in home,2
37.78567544,-122.4742217,Private room,2.5,1.0,1.0,120.0,Private room in home,2
37.74715,-122.4914,Entire home/apt,1.5,3.0,4.0,250.0,Entire home,8
37.75997627,-122.4104081,Entire home/apt,1.0,1.0,2.0,135.0,Entire rental unit,4
37.7662604,-122.4411282,Entire home/apt,1.0,1.0,2.0,144.0,Entire home,4
37.77525068,-122.4193093,Private room,1.0,1.0,1.0,61.0,Room in hotel,2
37.73777,-122.43529,Entire home/apt,1.0,2.0,2.0,353.0,Entire home,4
37.72643638,-122.439662,Private room,1.0,1.0,1.0,58.0,Private room in home,1
37.77678009,-122.4073258,Private room,10.0,1.0,1.0,55.0,Private room in rental unit,2
37.78638221,-122.4160444,Entire home/apt,0.0,1.0,1.0,80.0,Entire rental unit,2
37.72263759,-122.4605779,Entire home/apt,1.0,1.0,1.0,78.0,Entire guest suite,2
37.75928,-122.47669,Entire home/apt,2.0,3.0,6.0,518.0,Entire home,6
37.78672262,-122.4117015,Private room,1.0,1.0,1.0,154.0,Room in hotel,2
37.78671414,-122.4116962,Private room,1.0,1.0,1.0,164.0,Room in hotel,2
37.78668447,-122.4117015,Private room,1.0,1.0,2.0,175.0,Room in hotel,4
37.78670566,-122.4117069,Private room,1.0,0.0,2.0,200.0,Room in hotel,3
37.7867336,-122.4116962,Private room,1.0,1.0,2.0,234.0,Room in hotel,4
37.78671245,-122.4116962,Private room,1.0,1.0,2.0,299.0,Room in hotel,4
37.78471242,-122.4745156,Private room,2.5,1.0,1.0,120.0,Private room in home,2
37.79357922,-122.4409599,Private room,1.0,1.0,1.0,170.0,Private room in rental unit,2
37.79285169,-122.4414555,Entire home/apt,3.0,4.0,5.0,814.0,Entire rental unit,8
37.73892747,-122.4819213,Entire home/apt,2.0,1.0,2.0,184.0,Entire rental unit,4
37.77383574,-122.4348969,Entire home/apt,1.0,2.0,2.0,125.0,Entire rental unit,4
37.7606391,-122.4761255,Private room,1.0,1.0,3.0,92.0,Private room in home,4
37.78790976,-122.392236,Entire home/apt,2.0,2.0,3.0,688.0,Entire condo,5
37.79402579,-122.4181009,Entire home/apt,1.0,2.0,2.0,87.0,Entire rental unit,4
37.76185761,-122.4898189,Private room,1.0,1.0,1.0,55.0,Private room in home,1
37.76199,-122.48943,Private room,1.0,1.0,1.0,58.0,Private room in home,1
37.7805744,-122.4909883,Entire home/apt,2.0,3.0,4.0,209.0,Entire home,8
37.75939431,-122.441607,Entire home/apt,1.0,0.0,1.0,123.0,Entire rental unit,2
37.72104,-122.44923,Entire home/apt,1.0,3.0,3.0,260.0,Entire home,6
37.80278224,-122.4234433,Entire home/apt,1.0,1.0,1.0,184.0,Entire rental unit,1
37.75085801,-122.4151867,Private room,1.0,1.0,1.0,74.0,Private room in rental unit,1
37.71451633,-122.4583658,Entire home/apt,1.0,2.0,4.0,59.0,Entire home,7
37.80348,-122.41293,Private room,1.0,1.0,1.0,280.0,Private room in rental unit,2
37.76323,-122.40749,Entire home/apt,1.0,2.0,3.0,231.0,Entire guesthouse,6
37.76674195,-122.4214807,Private room,1.0,1.0,1.0,320.0,Private room in rental unit,2
37.7717287,-122.4304988,Entire home/apt,2.0,4.0,5.0,232.0,Entire rental unit,5
37.75403267,-122.425015,Entire home/apt,3.5,4.0,4.0,303.0,Entire rental unit,7
37.78652,-122.41466,Entire home/apt,2.0,3.0,6.0,764.0,Entire home,10
37.72885775,-122.4657844,Private room,2.0,2.0,3.0,151.0,Private room in guest suite,4
37.7830679,-122.407902,Entire home/apt,2.0,2.0,2.0,155.0,Entire rental unit,5
37.7999097,-122.4401931,Private room,1.0,1.0,1.0,117.0,Room in hotel,2
37.76066,-122.44981,Private room,1.5,1.0,1.0,79.0,Private room in home,1
37.74683249,-122.486773,Entire home/apt,2.0,2.0,2.0,206.0,Entire rental unit,4
37.7989985,-122.44399,Private room,1.0,1.0,1.0,283.0,Room in hotel,2
37.78728,-122.42374,Private room,1.0,1.0,1.0,166.0,Room in hotel,2
37.78662764,-122.4257043,Private room,1.0,2.0,2.0,225.0,Room in hotel,4
37.79256,-122.42431,Private room,1.0,1.0,1.0,86.0,Room in hotel,2
37.78606163,-122.4257336,Private room,1.0,1.0,1.0,95.0,Room in hotel,2
37.78594,-122.42435,Private room,1.0,1.0,1.0,166.0,Room in hotel,2
37.74131,-122.47647,Private room,1.0,1.0,1.0,58.0,Private room in home,2
37.79792621,-122.4449626,Private room,1.0,1.0,1.0,169.0,Room in hotel,2
37.77181,-122.43041,Private room,1.0,1.0,1.0,77.0,Private room in rental unit,2
37.79814,-122.44293,Private room,1.0,1.0,1.0,169.0,Room in hotel,2
37.77895334,-122.4431424,Entire home/apt,1.0,1.0,1.0,145.0,Entire rental unit,3
37.73782316,-122.4282401,Entire home/apt,1.5,2.0,2.0,225.0,Entire rental unit,4
37.78808,-122.42574,Private room,1.0,1.0,2.0,143.0,Room in hotel,3
37.79723306,-122.4085009,Private room,2.0,0.0,1.0,48.0,Private room in rental unit,2
37.78137785,-122.4401937,Entire home/apt,2.0,2.0,2.0,399.0,Entire condo,5
37.78787367,-122.4250627,Private room,1.0,1.0,1.0,143.0,Room in hotel,3
37.73528573,-122.42686,Entire home/apt,1.0,1.0,1.0,112.0,Entire home,2
37.79240946,-122.4242518,Private room,1.0,1.0,1.0,108.0,Room in hotel,2
37.735277,-122.3926407,Entire home/apt,1.5,2.0,2.0,226.0,Entire guest suite,4
37.79943018,-122.4075754,Private room,2.0,1.0,1.0,48.0,Private room in rental unit,1
37.8006,-122.43891,Entire home/apt,3.5,3.0,3.0,800.0,Entire home,4
37.76211082,-122.4935999,Private room,1.0,1.0,1.0,68.0,Private room in rental unit,1
37.75809377,-122.3957694,Entire home/apt,1.0,1.0,1.0,131.0,Entire rental unit,2
37.789541,-122.411411,Private room,1.0,1.0,1.0,192.0,Room in hotel,2
37.78306,-122.418146,Private room,1.0,1.0,2.0,226.0,Room in hotel,4
37.79988759,-122.4037671,Entire home/apt,1.0,1.0,1.0,350.0,Entire rental unit,2
37.80138191,-122.4340427,Entire home/apt,2.0,2.0,2.0,379.0,Entire guest suite,4
37.76734,-122.39777,Entire home/apt,1.0,1.0,1.0,167.0,Entire rental unit,2
37.8046835,-122.4121796,Entire home/apt,2.0,2.0,2.0,500.0,Entire rental unit,4
37.7876407,-122.4202681,Entire home/apt,1.0,1.0,1.0,306.0,Entire rental unit,2
37.73744,-122.42815,Entire home/apt,1.0,2.0,2.0,151.0,Entire rental unit,3
37.72174627,-122.4505857,Entire home/apt,1.0,0.0,1.0,68.0,Entire rental unit,2
37.77847171,-122.4026969,Entire home/apt,1.0,1.0,1.0,120.0,Entire rental unit,2
37.78871779,-122.4100644,Entire home/apt,1.0,1.0,1.0,313.0,Entire rental unit,2
37.78408304,-122.4266679,Entire home/apt,2.0,3.0,3.0,186.0,Entire condo,6
37.78820223,-122.4216771,Entire home/apt,2.0,2.0,4.0,239.0,Entire rental unit,6
37.79742,-122.41629,Entire home/apt,6.0,6.0,6.0,900.0,Entire home,12
